Customer ID,Recency,Frequency,Monetary,Segment
17873,25,17,6243.84,VIP
17874,26,6,683.46,Mid
17875,529,1,167.1,Low
17877,11,1,237.61,Mid
17878,236,2,1032.88,High
17879,14,1,178.52,Low
17880,206,3,824.9200000000001,Mid
17881,145,1,133.35,Low
17882,220,2,312.2,Mid
17883,87,4,443.43,Mid
17884,153,19,2955.34,High
17886,52,5,1105.03,High
17888,2,21,1401.44,High
17889,53,7,774.45,Mid
17890,164,2,602.09,Mid
17891,3,1,203.85999999999999,Mid
17893,66,1,112.25,Low
17894,126,16,2200.58,High
17897,14,9,2242.19,High
17898,48,3,246.54,Mid
17899,0,1,155.38,Low
17900,31,2,112.19999999999999,Low
17901,363,2,149.7,Low
17902,387,1,216.4,Mid
17903,235,1,381.09000000000003,Mid
17905,193,11,1771.3700000000001,High
17906,88,1,72.9,Low
17907,481,1,80.08000000000001,Low
17908,214,5,1409.86,High
17909,578,1,132.55,Low
17910,567,1,261.7,Mid
17912,151,6,375.5,Mid
17913,197,13,3285.67,High
17915,392,1,242.13,Mid
17916,469,2,43.03,Low
17917,97,2,230.46,Mid
17918,341,3,395.55,Mid
17919,280,1,536.28,Mid
17920,2,43,19853.670000000002,VIP
17921,3,8,2039.44,High
17922,384,1,170.4,Low
17923,368,2,289.5,Mid
17924,215,2,406.79999999999995,Mid
17926,45,4,849.9300000000001,Mid
17927,563,1,294.0,Mid
17928,87,2,206.96,Mid
17929,149,8,1645.7,High
17930,3,10,3228.88,High
17931,96,13,3080.79,High
17932,15,2,934.51,Mid
17933,473,1,114.69,Low
17934,247,1,344.90000000000003,Mid
17935,241,5,540.35,Mid
17937,99,4,2045.88,High
17938,261,1,144.29,Low
17939,0,1,98.36,Low
17940,5,7,1003.57,High
17941,432,1,102.0,Low
17944,264,1,74.15,Low
17945,537,3,358.46,Mid
17946,74,2,149.57999999999998,Low
17949,4,17,1998.04,High
17950,206,6,1212.1,High
17951,199,3,1037.0400000000002,High
17952,219,4,819.61,Mid
17953,381,1,160.82,Low
17954,3,16,3281.69,High
17955,39,6,949.9,Mid
17956,90,1,12.75,Low
17958,569,1,465.41999999999996,Mid
17959,433,1,140.75,Low
17960,12,3,133.4,Low
17961,10,86,2662.63,High
17962,390,3,580.6,Mid
17963,312,4,651.51,Mid
17964,213,1,522.68,Mid
17965,5,22,6088.08,VIP
17966,26,7,1159.07,High
17967,213,2,355.61,Mid
17968,214,4,886.04,Mid
17969,7,20,2369.94,High
17970,52,1,582.59,Mid
17971,389,1,161.94,Low
17972,82,1,136.04,Low
17974,60,4,1287.72,High
17975,33,18,5320.72,VIP
17976,213,1,706.38,Mid
17977,241,1,1277.49,High
17978,206,4,1254.4,High
17979,10,3,503.7,Mid
17980,6,4,1033.42,High
17981,252,1,239.12,Mid
17982,522,1,138.18,Low
17983,236,1,171.71,Low
17984,233,4,1037.12,High
17987,26,5,1003.22,High
17988,2,9,366.07,Mid
17989,220,1,228.41,Mid
17990,77,6,1527.6100000000001,High
17991,66,3,320.13,Mid
17992,230,1,253.29,Mid
17993,458,1,235.19,Mid
17994,31,10,2192.19,High
17995,122,3,495.48,Mid
17996,221,3,482.33,Mid
17997,5,1,322.53000000000003,Mid
17998,221,3,638.8199999999999,Mid
17999,207,2,536.74,Mid
18000,405,1,124.25,Low
18001,290,4,536.61,Mid
18002,217,4,249.92,Mid
18003,217,1,358.61,Mid
18004,203,1,169.47,Low
18006,223,3,553.1800000000001,Mid
18007,234,1,220.32,Mid
18008,44,13,1319.85,High
18009,76,8,2155.83,High
18010,97,1,174.8,Low
18011,214,2,527.03,Mid
18012,564,1,115.3,Low
18016,27,5,965.66,Mid
18017,10,3,509.0,Mid
18018,40,3,213.3,Mid
18020,384,1,190.48000000000002,Low
18021,351,2,227.06,Mid
18022,226,4,978.64,Mid
18025,220,6,1177.72,High
18026,342,2,746.67,Mid
18028,424,1,192.05,Low
18029,483,1,433.77,Mid
18031,220,1,459.0,Mid
18032,175,1,73.5,Low
18034,216,1,369.98,Mid
18035,226,2,546.34,Mid
18036,87,9,1268.53,High
18037,66,14,157.79999999999998,Low
18038,397,1,148.23,Low
18039,215,4,579.17,Mid
18040,87,1,239.00000000000003,Mid
18041,24,31,7303.32,VIP
18042,383,1,116.10000000000001,Low
18043,47,2,767.01,Mid
18044,7,15,2522.54,High
18046,490,1,189.63,Low
18047,222,2,341.85,Mid
18048,44,3,401.73,Mid
18049,278,2,554.5500000000001,Mid
18050,200,2,412.06,Mid
18051,475,7,2282.28,High
18052,406,1,412.79999999999995,Mid
18053,366,2,271.05,Mid
18054,234,1,176.5,Low
18055,45,10,7773.610000000001,VIP
18056,129,2,554.6,Mid
18057,234,3,1203.1399999999999,High
18058,382,2,359.09999999999997,Mid
18060,249,2,1185.46,High
18061,23,24,4620.01,High
18062,14,6,1632.67,High
18063,232,2,186.60000000000002,Low
18064,287,9,3239.43,High
18065,24,23,4885.95,High
18066,228,2,1122.4,High
18068,130,1,101.7,Low
18069,21,9,3494.61,High
18070,510,1,314.1,Mid
18071,98,6,1428.63,High
18072,27,1,247.44,Mid
18073,6,7,923.36,Mid
18074,215,2,1509.04,High
18075,5,17,4724.49,High
18076,221,1,151.49,Low
18077,14,12,2818.4,High
18078,58,4,844.1800000000001,Mid
18079,79,2,2203.61,High
18083,238,1,469.89,Mid
18084,224,1,106.20000000000002,Low
18085,171,4,1645.75,High
18086,115,1,101.34,Low
18087,220,14,3418.8,High
18089,287,1,428.45,Mid
18090,262,1,349.4,Mid
18091,434,1,360.85,Mid
18092,25,14,7993.54,VIP
18093,139,6,3247.39,High
18094,59,9,4719.42,High
18095,153,5,2099.09,High
18096,283,3,892.13,Mid
18097,46,8,3422.08,High
18098,237,1,550.42,Mid
18100,391,1,451.56,Mid
18101,215,3,405.51,Mid
18102,48,44,22462.02,VIP
18103,390,1,105.8,Low
18106,170,6,1461.46,High
18107,283,1,167.13,Low
18108,95,3,848.8100000000001,Mid
18109,14,25,5082.49,VIP
18110,252,1,198.0,Low
18111,430,1,405.85,Mid
18112,7,3,619.49,Mid
18113,209,1,152.64000000000001,Low
18114,131,1,220.1,Mid
18115,538,1,9.700000000000001,Low
18116,75,12,1985.25,High
18118,10,20,5016.84,VIP
18119,208,1,358.88,Mid
18120,55,1,111.15,Low
18123,354,1,95.15,Low
18124,313,1,111.53,Low
18125,42,3,945.14,Mid
18127,244,1,212.8,Mid
18128,378,1,420.04,Mid
18129,84,1,112.55000000000001,Low
18131,473,1,222.95999999999998,Mid
18132,345,1,225.64000000000001,Mid
18134,439,2,445.0,Mid
18135,31,6,677.53,Mid
18136,52,4,1447.88,High
18137,392,2,145.99,Low
18138,136,1,152.65,Low
18140,314,1,536.41,Mid
18141,242,2,882.47,Mid
18142,56,1,282.48,Mid
18144,53,13,2846.9,High
18145,46,9,3780.02,High
18146,61,1,76.65,Low
18148,487,1,114.10000000000001,Low
18149,56,6,1562.31,High
18150,43,1,227.57999999999998,Mid
18151,131,5,1538.64,High
18152,487,1,426.69,Mid
18153,500,1,246.22,Mid
18154,229,3,533.41,Mid
18155,11,2,266.56,Mid
18156,210,1,412.46000000000004,Mid
18157,412,1,215.35,Mid
18159,142,1,530.15,Mid
18160,41,2,684.37,Mid
18161,94,3,730.73,Mid
18162,573,1,379.15999999999997,Mid
18163,425,1,728.84,Mid
18165,18,1,302.46,Mid
18166,464,1,175.5,Low
18168,17,16,3770.27,High
18170,58,7,2201.9,High
18171,4,7,1890.42,High
18172,52,37,10808.32,VIP
18173,40,4,1861.8600000000001,High
18174,444,1,58.5,Low
18175,517,1,176.10000000000002,Low
18176,199,1,476.35,Mid
18177,45,7,1589.1,High
18178,61,10,5612.87,VIP
18179,95,4,1197.54,High
18181,241,4,820.62,Mid
18182,304,1,291.13,Mid
18183,68,2,632.07,Mid
18185,90,1,304.25,Mid
18186,564,1,329.58000000000004,Mid
18187,473,1,724.89,Mid
18188,131,4,1706.15,High
18189,109,2,946.59,Mid
18190,33,5,745.62,Mid
18191,102,2,529.4,Mid
18193,6,3,1207.3500000000001,High
18194,382,4,1499.2,High
18195,228,1,101.16,Low
18196,131,3,1224.62,High
18197,417,1,230.1,Mid
18198,11,12,2387.67,High
18199,525,1,344.75,Mid
18201,564,1,447.53000000000003,Mid
18202,40,3,1396.99,High
18203,222,3,344.0,Mid
18204,33,1,549.01,Mid
18206,394,1,314.65999999999997,Mid
18207,340,1,544.47,Mid
18208,406,1,360.08,Mid
18210,108,2,289.85,Mid
18211,119,1,137.9,Low
18212,167,2,546.72,Mid
18213,78,1,232.48000000000002,Mid
18214,372,4,1780.34,High
18215,278,4,1948.15,High
18217,354,2,323.29,Mid
18218,52,4,1142.0,High
18219,9,14,2674.4,High
18220,68,6,1921.76,High
18221,25,3,920.34,Mid
18223,13,21,10397.65,VIP
18224,105,1,158.95000000000002,Low
18225,45,19,8967.99,VIP
18226,1,22,9375.58,VIP
18227,58,1,93.75,Low
18229,12,18,6205.45,VIP
18230,14,6,3124.1400000000003,High
18231,33,28,6880.97,VIP
18232,34,2,370.98,Mid
18234,393,1,179.6,Low
18235,58,1,430.46000000000004,Mid
18236,27,8,1217.6100000000001,High
18238,356,1,270.92,Mid
18239,59,6,2150.36,High
18241,5,7,1401.73,High
18242,37,6,2066.8,High
18243,255,1,515.78,Mid
18244,272,2,568.64,Mid
18245,53,17,5064.21,VIP
18246,74,2,192.22,Low
18247,256,3,839.73,Mid
18248,27,1,496.46000000000004,Mid
18250,151,1,349.27,Mid
18251,286,8,6241.22,VIP
18252,12,6,1085.32,High
18253,483,1,317.88,Mid
18254,422,1,267.9,Mid
18255,297,1,199.85,Low
18256,229,1,110.69999999999999,Low
18257,10,8,3198.12,High
18258,305,6,2059.67,High
18259,207,5,2355.9,High
18260,13,23,8676.11,VIP
18262,234,2,428.06,Mid
18263,93,1,307.6,Mid
18264,340,1,603.25,Mid
18266,275,1,251.1,Mid
18267,514,1,269.37,Mid
18268,432,5,1464.73,High
18269,207,1,337.20000000000005,Mid
18270,107,2,273.35,Mid
18271,451,2,680.85,Mid
18272,66,5,2287.94,High
18273,99,2,204.0,Mid
18275,419,2,741.85,Mid
18276,234,5,1320.66,High
18277,238,4,1069.67,High
18278,245,1,240.3,Mid
18279,360,1,231.34,Mid
18280,119,2,488.15000000000003,Mid
18281,22,2,201.14,Mid
18283,10,13,1483.3,High
18284,273,1,461.68,Mid
18285,502,1,223.0,Mid
18286,317,2,1296.43,High
18287,43,5,3110.9900000000002,High
